Police Force,Easting,Northing,Casualty Severity,Vehicle Type,Date
Northumbria,419166,585158,Slight,Bus or coach (17 or more passenger seats),06/10/2015
Northumbria,418537,590604,Slight,Car,06/10/2015
Northumbria,415374,571357,Slight,Car,07/10/2015
Northumbria,417641,572047,Slight,Car,10/10/2015
Northumbria,413543,567802,Slight,Other Vehicle,11/10/2015
Northumbria,418825,585121,Slight,Pedal Cycle,12/10/2015
Northumbria,415892,572194,Serious,Car,13/10/2015
Northumbria,419707,585947,Slight,Bus or coach (17 or more passenger seats),14/10/2015
Northumbria,420384,585050,Serious,Car,17/10/2015
Northumbria,419669,586474,Serious,Car,20/10/2015
Northumbria,418409,589769,Slight,Car,21/10/2015
Northumbria,414169,569605,Slight,Car,21/10/2015
Northumbria,422459,576594,Slight,Car,23/10/2015
Northumbria,422459,576594,Slight,Car,23/10/2015
Northumbria,427269,590569,Serious,Pedal Cycle,29/10/2015
Northumbria,422345,591427,Slight,Motorcycle over 50cc and up to 125cc,31/10/2015
Northumbria,421425,580045,Slight,Pedal Cycle,01/11/2015
Northumbria,420034,585407,Slight,Car,06/11/2015
Northumbria,426010,593745,Slight,Car,08/11/2015
Northumbria,420569,582378,Slight,Car,11/11/2015
Northumbria,422662,587472,Slight,Car,13/11/2015
Northumbria,416015,569044,Slight,Car,17/11/2015
Northumbria,416015,569044,Slight,Car,17/11/2015
Northumbria,414498,596064,Serious,Car,22/11/2015
Northumbria,414498,596064,Serious,Car,22/11/2015
Northumbria,421840,585211,Serious,Car,27/11/2015
Northumbria,421840,585211,Slight,Car,27/11/2015
Northumbria,421840,585211,Slight,Car,27/11/2015
Northumbria,421840,585211,Serious,Car,27/11/2015
Northumbria,421840,585211,Slight,Car,27/11/2015
Northumbria,420982,591617,Serious,Car,06/12/2015
Northumbria,415643,568251,Slight,Car,09/12/2015
Northumbria,422495,591757,Slight,Car,11/12/2015
Northumbria,407745,576789,Slight,Car,11/12/2015
Northumbria,426137,591233,Slight,Motorcycle 50cc and Under,16/12/2015
Northumbria,420119,586048,Slight,Pedal Cycle,08/01/2016
Northumbria,407796,572088,Slight,Car,09/01/2016
Northumbria,421435,579835,Slight,Car,13/01/2016
Northumbria,412763,594648,Serious,Goods vehicle 7.5 tonnes mgw and over,18/01/2016
Northumbria,415089,594386,Slight,Car,22/01/2016
Northumbria,414091,567793,Slight,Car,29/01/2016
Northumbria,414091,567793,Slight,Car,29/01/2016
Northumbria,414091,567793,Slight,Car,29/01/2016
Northumbria,414091,567793,Slight,Car,29/01/2016
Northumbria,429229,591195,Slight,Car,29/01/2016
Northumbria,423363,592440,Slight,Car,04/02/2016
Northumbria,423363,592440,Slight,Car,04/02/2016
Northumbria,423363,592440,Serious,Car,04/02/2016
Northumbria,419814,586175,Slight,Car,25/02/2016
Northumbria,419814,586175,Slight,Car,25/02/2016
Northumbria,435042,559609,Slight,Car,14/01/2015
Northumbria,435042,559609,Slight,Car,14/01/2015
Northumbria,435042,559609,Slight,Car,14/01/2015
Northumbria,435042,559609,Slight,Car,14/01/2015
Northumbria,421682,568490,Slight,Taxi/Private hire car,29/01/2015
Northumbria,423868,571376,Slight,Car,01/02/2015
Northumbria,434727,557052,Slight,Car,04/02/2015
Northumbria,436769,558333,Slight,Car,09/02/2015
Northumbria,435681,557766,Slight,Car,04/03/2015
Northumbria,435131,558589,Slight,Car,06/03/2015
Northumbria,435463,559080,Serious,Car,06/03/2015
Northumbria,421137,572729,Serious,Motorcycle over 50cc and up to 125cc,11/03/2015
Northumbria,423784,571792,Slight,Car,20/03/2015
Northumbria,423784,571792,Slight,Car,20/03/2015
Northumbria,423784,571792,Slight,Car,20/03/2015
Northumbria,423784,571792,Slight,Car,20/03/2015
Northumbria,422545,569827,Slight,Car,23/03/2015
Northumbria,422545,569827,Slight,Car,23/03/2015
Northumbria,422545,569827,Slight,Car,23/03/2015
Northumbria,421873,568795,Slight,Car,31/03/2015
Northumbria,421873,568795,Slight,Car,31/03/2015
Northumbria,421873,568795,Slight,Car,31/03/2015
Northumbria,423660,571065,Slight,Car,08/04/2015
Northumbria,436848,558453,Slight,Motorcycle over 500cc,10/04/2015
Northumbria,434762,557304,Slight,Car,11/04/2015
Northumbria,434762,557304,Slight,Car,11/04/2015
Northumbria,423513,571879,Slight,Motorcycle over 50cc and up to 125cc,15/04/2015
Northumbria,423609,570820,Slight,Car,22/04/2015
Northumbria,423609,570820,Slight,Car,22/04/2015
Northumbria,422189,569573,Slight,Car,20/05/2015
Northumbria,422189,569573,Slight,Car,20/05/2015
Northumbria,421230,568294,Slight,Car,30/05/2015
Northumbria,434782,556895,Serious,Car,09/06/2015
Northumbria,422002,569594,Slight,Pedal Cycle,11/06/2015
Northumbria,434752,556972,Serious,Motorcycle over 50cc and up to 125cc,14/06/2015
Northumbria,421326,568569,Slight,Car,15/06/2015
Northumbria,421326,568569,Slight,Car,15/06/2015
Northumbria,434795,557332,Slight,Car,16/06/2015
Northumbria,436390,558286,Slight,Motorcycle over 50cc and up to 125cc,13/07/2015
Northumbria,421304,569193,Serious,Car,15/07/2015
Northumbria,421304,569193,Slight,Car,15/07/2015
Northumbria,421304,569193,Slight,Car,15/07/2015
Northumbria,421232,568300,Slight,Car,01/08/2015
Northumbria,421232,568300,Slight,Taxi/Private hire car,01/08/2015
Northumbria,421232,568300,Slight,Taxi/Private hire car,01/08/2015
Northumbria,421232,568300,Slight,Taxi/Private hire car,01/08/2015
Northumbria,421480,569344,Slight,Car,22/08/2015
Northumbria,436352,558248,Serious,Car,23/08/2015
Northumbria,422304,569530,Slight,Car,30/08/2015
Northumbria,422304,569530,Slight,Pedal Cycle,30/08/2015
Northumbria,435856,558318,Slight,Pedal Cycle,04/09/2015
Northumbria,421149,568277,Slight,Car,12/09/2015
Northumbria,421908,568849,Slight,Car,19/09/2015
Northumbria,421908,568849,Slight,Car,19/09/2015
Northumbria,420242,573319,Slight,Car,02/10/2015
Northumbria,420242,573319,Slight,Car,02/10/2015
Northumbria,435730,558908,Slight,Motorcycle over 50cc and up to 125cc,09/10/2015
Northumbria,434756,558375,Serious,Pedal Cycle,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,423503,570738,Slight,Car,14/10/2015
Northumbria,435003,559740,Slight,Bus or coach (17 or more passenger seats),22/10/2015
Northumbria,436359,558335,Slight,Car,25/10/2015
Northumbria,435581,557977,Slight,Car,25/10/2015
Northumbria,435779,557796,Slight,Car,06/11/2015
Northumbria,422001,569596,Slight,Car,06/11/2015
Northumbria,435283,559137,Slight,Car,10/11/2015
Northumbria,422096,569166,Slight,Car,12/11/2015
Northumbria,422396,572643,Slight,Car,21/11/2015
Northumbria,422396,572643,Serious,Car,21/11/2015
Northumbria,422396,572643,Slight,Car,21/11/2015
Northumbria,436890,558592,Slight,Car,23/11/2015
Northumbria,436127,558183,Slight,Car,07/12/2015
Northumbria,434783,556899,Slight,Car,30/12/2015
Northumbria,434783,556899,Serious,Car,30/12/2015
Northumbria,421228,567983,Slight,Car,09/01/2016
Northumbria,435060,559558,Serious,Car,09/01/2016
Northumbria,435573,557987,Slight,Car,13/01/2016
Northumbria,421146,568036,Slight,Car,18/01/2016
Northumbria,421265,568422,Slight,Car,26/01/2016
Northumbria,419913,573177,Slight,Car,27/01/2016
Northumbria,421277,569230,Serious,Car,01/02/2016
Northumbria,435022,559373,Slight,Car,05/02/2016
Northumbria,423686,571063,Slight,Bus or coach (17 or more passenger seats),11/02/2016
Northumbria,422933,572696,Slight,Car,12/02/2016
Northumbria,423776,571922,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,18/02/2016
Northumbria,423776,571922,Slight,Car,18/02/2016
Northumbria,423776,571922,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,18/02/2016
Northumbria,423155,571938,Serious,Car,25/02/2016
Northumbria,427315,553839,Slight,Motorcycle over 500cc,02/05/2015
Northumbria,427315,553839,Slight,Motorcycle over 500cc,02/05/2015
Northumbria,427334,553881,Slight,Pedal Cycle,19/07/2015
Northumbria,427643,553950,Slight,Car,06/11/2015
Northumbria,433606,568426,Slight,Car,07/01/2015
Northumbria,432596,568540,Slight,Car,20/01/2015
Northumbria,433713,567751,Slight,Motorcycle over 50cc and up to 125cc,26/01/2015
Northumbria,434026,569093,Slight,Pedal Cycle,06/02/2015
Northumbria,434822,567831,Serious,Pedal Cycle,07/02/2015
Northumbria,432997,567404,Slight,Car,18/02/2015
Northumbria,434499,568299,Serious,Car,02/03/2015
Northumbria,434497,568300,Slight,Car,04/03/2015
Northumbria,434497,568300,Serious,Car,04/03/2015
Northumbria,433884,567526,Slight,Car,06/03/2015
Northumbria,434148,568725,Serious,Car,16/03/2015
Northumbria,432282,568379,Slight,Car,23/03/2015
Northumbria,433979,567963,Slight,Car,09/04/2015
Northumbria,433979,567963,Serious,Car,09/04/2015
Northumbria,433857,567787,Serious,Pedal Cycle,17/04/2015
Northumbria,432721,568580,Slight,Car,13/05/2015
Northumbria,433262,567482,Slight,Car,16/05/2015
Northumbria,433262,567482,Slight,Car,16/05/2015
Northumbria,434583,568347,Slight,Pedal Cycle,18/05/2015
Northumbria,432279,568388,Slight,Car,29/05/2015
Northumbria,433816,568918,Slight,Car,10/06/2015
Northumbria,434149,568722,Slight,Motorcycle 50cc and Under,12/06/2015
Northumbria,433686,567695,Slight,Car,13/06/2015
Northumbria,434517,567754,Slight,Car,16/06/2015
Northumbria,432372,568423,Slight,Car,04/07/2015
Northumbria,432996,567410,Slight,Motorcycle over 500cc,07/07/2015
Northumbria,433687,567659,Serious,Pedal Cycle,29/07/2015
Northumbria,434324,568819,Slight,Taxi/Private hire car,09/08/2015
Northumbria,434324,568819,Slight,Taxi/Private hire car,09/08/2015
Northumbria,434324,568819,Slight,Taxi/Private hire car,09/08/2015
Northumbria,433658,568458,Serious,Bus or coach (17 or more passenger seats),24/08/2015
Northumbria,433821,568702,Slight,Car,31/08/2015
Northumbria,434130,568061,Slight,Car,03/09/2015
Northumbria,434118,567694,Slight,Car,18/09/2015
Northumbria,434622,567790,Serious,Car,19/09/2015
Northumbria,433001,567403,Slight,Car,22/09/2015
Northumbria,433001,567403,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,22/09/2015
Northumbria,433050,567877,Slight,Pedal Cycle,02/10/2015
Northumbria,434076,569076,Slight,Car,10/10/2015
Northumbria,433260,568756,Slight,Car,20/10/2015
Northumbria,433540,568893,Slight,Car,26/10/2015
Northumbria,432271,568358,Slight,Car,03/11/2015
Northumbria,432271,568358,Slight,Car,03/11/2015
Northumbria,432271,568358,Slight,Car,03/11/2015
Northumbria,434394,568634,Slight,Car,06/11/2015
Northumbria,434563,567761,Slight,Car,09/11/2015
Northumbria,433663,567634,Slight,Car,10/11/2015
Northumbria,433663,567634,Slight,Car,10/11/2015
Northumbria,434077,569080,Slight,Bus or coach (17 or more passenger seats),11/11/2015
Northumbria,433236,568743,Slight,Car,26/11/2015
Northumbria,434632,568266,Slight,Car,02/12/2015
Northumbria,434179,567695,Slight,Car,06/12/2015
Northumbria,434595,568329,Slight,Car,08/12/2015
Northumbria,434595,568329,Slight,Car,08/12/2015
Northumbria,432569,568135,Slight,Car,11/12/2015
Northumbria,435026,568398,Slight,Car,17/12/2015
Northumbria,435026,568398,Slight,Car,17/12/2015
Northumbria,433457,568156,Slight,Car,20/01/2016
Northumbria,434118,567694,Serious,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,21/01/2016
Northumbria,434632,568267,Slight,Car,11/02/2016
Northumbria,415151,560121,Serious,Car,30/01/2015
Northumbria,415151,560121,Slight,Car,30/01/2015
Northumbria,415151,560121,Slight,Car,30/01/2015
Northumbria,415151,560121,Slight,Car,30/01/2015
Northumbria,412237,558330,Slight,Car,01/03/2015
Northumbria,416828,558624,Serious,Ridden horse,02/05/2015
Northumbria,414601,558974,Slight,Car,05/05/2015
Northumbria,412067,556940,Slight,Car,23/07/2015
Northumbria,412067,556940,Slight,Car,23/07/2015
Northumbria,416771,559161,Slight,Other Vehicle,24/09/2015
Northumbria,414760,558666,Slight,Car,20/11/2015
Northumbria,411517,558275,Slight,Car,30/11/2015
Northumbria,414587,558849,Slight,Car,12/12/2015
Northumbria,411914,558716,Serious,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,19/12/2015
Northumbria,414324,558794,Slight,Car,25/01/2016
Northumbria,412171,558392,Slight,Car,06/02/2016
Northumbria,425691,558819,Serious,Pedal Cycle,03/02/2015
Northumbria,426636,558922,Slight,Car,17/03/2015
Northumbria,426636,558922,Slight,Bus or coach (17 or more passenger seats),17/03/2015
Northumbria,426125,559371,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,07/05/2015
Northumbria,425937,559720,Slight,Minibus (8 - 16 passenger seats),02/07/2015
Northumbria,425905,559161,Slight,Car,04/08/2015
Northumbria,426094,559074,Serious,Motorcycle over 125cc and up to 500cc,30/08/2015
Northumbria,425984,559345,Slight,Bus or coach (17 or more passenger seats),20/10/2015
Northumbria,425984,559345,Slight,Bus or coach (17 or more passenger seats),20/10/2015
Northumbria,425984,559345,Slight,Bus or coach (17 or more passenger seats),20/10/2015
Northumbria,425610,559337,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,10/11/2015
Northumbria,425995,559310,Serious,Bus or coach (17 or more passenger seats),20/11/2015
Northumbria,426636,558925,Slight,Car,23/11/2015
Northumbria,426636,558925,Slight,Car,23/11/2015
Northumbria,426289,558466,Serious,Taxi/Private hire car,19/12/2015
Northumbria,426445,558512,Slight,Car,26/12/2015
Northumbria,426445,558512,Slight,Car,26/12/2015
Northumbria,435323,560116,Slight,Car,18/02/2015
Northumbria,438420,562471,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,19/02/2015
Northumbria,438420,562471,Slight,Car,19/02/2015
Northumbria,437112,562103,Slight,Car,24/04/2015
Northumbria,437112,562103,Slight,Car,24/04/2015
Northumbria,438413,562704,Slight,Car,02/05/2015
Northumbria,437790,562064,Slight,Car,14/05/2015
Northumbria,438101,563038,Slight,Car,01/06/2015
Northumbria,436256,561336,Slight,Bus or coach (17 or more passenger seats),04/12/2015
Northumbria,438923,561115,Slight,Car,15/02/2016
Northumbria,438127,564034,Slight,Car,08/05/2015
Northumbria,437617,563448,Slight,Car,14/05/2015
Northumbria,437967,563981,Serious,Pedal Cycle,22/05/2015
Northumbria,437590,564290,Slight,Car,15/06/2015
Northumbria,437289,564343,Slight,Car,27/06/2015
Northumbria,437450,564284,Slight,Bus or coach (17 or more passenger seats),06/07/2015
Northumbria,438406,563656,Slight,Car,17/07/2015
Northumbria,438189,564350,Slight,Car,25/07/2015
Northumbria,438538,564453,Slight,Pedal Cycle,07/09/2015
Northumbria,437474,564295,Slight,Car,13/11/2015
Northumbria,437474,564295,Slight,Car,13/11/2015
Northumbria,437376,564274,Slight,Car,05/12/2015
Northumbria,437514,563852,Slight,Motorcycle over 50cc and up to 125cc,22/12/2015
Northumbria,437514,563852,Slight,Motorcycle over 50cc and up to 125cc,22/12/2015
Northumbria,437377,564274,Serious,Car,12/01/2016
Northumbria,433834,569025,Slight,Car,09/01/2015
Northumbria,433249,570067,Slight,Car,25/01/2015
Northumbria,432383,570032,Slight,Car,27/01/2015
Northumbria,432383,570032,Slight,Car,27/01/2015
Northumbria,433823,569018,Slight,Car,07/02/2015
Northumbria,433214,568802,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,20/02/2015
Northumbria,433641,570187,Slight,Car,20/02/2015
Northumbria,433798,570253,Serious,Car,26/02/2015
Northumbria,433992,569084,Slight,Car,14/03/2015
Northumbria,434757,570455,Slight,Car,17/03/2015
Northumbria,434757,570455,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,17/03/2015
Northumbria,432150,569112,Slight,Pedal Cycle,24/03/2015
Northumbria,431761,570432,Slight,Car,29/03/2015
Northumbria,431761,570432,Slight,Car,29/03/2015
Northumbria,432509,568514,Slight,Car,31/03/2015
Northumbria,432667,569749,Slight,Car,31/03/2015
Northumbria,432667,569749,Slight,Car,31/03/2015
Northumbria,433840,570264,Slight,Car,02/04/2015
Northumbria,433831,569021,Slight,Car,05/04/2015
Northumbria,433831,569021,Slight,Car,05/04/2015
Northumbria,432216,569278,Slight,Car,10/04/2015
Northumbria,435006,569942,Slight,Bus or coach (17 or more passenger seats),10/04/2015
Northumbria,435006,569942,Slight,Bus or coach (17 or more passenger seats),10/04/2015
Northumbria,433825,570262,Slight,Car,02/06/2015
Northumbria,433825,570262,Slight,Car,02/06/2015
Northumbria,433825,570262,Slight,Car,02/06/2015
Northumbria,433825,570262,Slight,Car,02/06/2015
Northumbria,432225,568741,Slight,Pedal Cycle,09/06/2015
Northumbria,433168,568910,Slight,Pedal Cycle,17/06/2015
Northumbria,433997,569085,Slight,Car,03/07/2015
Northumbria,433997,569085,Slight,Car,03/07/2015
Northumbria,432170,568489,Slight,Car,20/08/2015
Northumbria,432235,568496,Slight,Car,20/08/2015
Northumbria,432478,568793,Slight,Car,21/08/2015
Northumbria,432976,568687,Slight,Car,28/08/2015
Northumbria,434933,570160,Slight,Pedal Cycle,03/09/2015
Northumbria,433323,569065,Slight,Car,26/09/2015
Northumbria,432471,570070,Slight,Motorcycle over 500cc,30/09/2015
Northumbria,432186,568483,Slight,Car,04/10/2015
Northumbria,431694,570445,Serious,Car,16/10/2015
Northumbria,432253,568624,Slight,Motorcycle over 500cc,23/10/2015
Northumbria,432787,570176,Serious,Car,28/10/2015
Northumbria,434781,570435,Serious,Car,29/10/2015
Northumbria,432662,568590,Serious,Car,03/11/2015
Northumbria,434560,570666,Slight,Car,04/11/2015
Northumbria,433879,569045,Slight,Car,06/11/2015
Northumbria,433214,568802,Slight,Motorcycle over 500cc,24/11/2015
Northumbria,434213,569414,Slight,Car,01/12/2015
Northumbria,434213,569414,Slight,Car,01/12/2015
Northumbria,431674,569028,Slight,Car,04/12/2015
Northumbria,432971,570931,Serious,Car,26/12/2015
Northumbria,432667,569749,Slight,Car,05/01/2016
Northumbria,432667,569749,Slight,Car,05/01/2016
Northumbria,433988,569097,Slight,Motorcycle over 500cc,07/01/2016
Northumbria,432860,570170,Slight,Car,13/01/2016
Northumbria,434544,570672,Slight,Car,15/01/2016
Northumbria,432785,569608,Slight,Pedal Cycle,20/01/2016
Northumbria,433211,568811,Slight,Car,03/02/2016
Northumbria,433211,568811,Slight,Car,03/02/2016
Northumbria,434208,549620,Slight,Car,26/01/2015
Northumbria,434208,549620,Slight,Car,26/01/2015
Northumbria,434208,549620,Slight,Car,26/01/2015
Northumbria,435469,552600,Slight,Car,26/01/2015
